SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME
050,2,3,17,097,Illinois,Lake County
050,2,3,17,099,Illinois,LaSalle County
050,2,3,17,101,Illinois,Lawrence County
050,2,3,17,103,Illinois,Lee County
050,2,3,17,105,Illinois,Livingston County
050,2,3,17,107,Illinois,Logan County
050,2,3,17,109,Illinois,McDonough County
050,2,3,17,111,Illinois,McHenry County
050,2,3,17,113,Illinois,McLean County
050,2,3,17,115,Illinois,Macon County
050,2,3,17,117,Illinois,Macoupin County
050,2,3,17,119,Illinois,Madison County
050,2,3,17,121,Illinois,Marion County
050,2,3,17,123,Illinois,Marshall County
050,2,3,17,125,Illinois,Mason County
050,2,3,17,127,Illinois,Massac County
050,2,3,17,129,Illinois,Menard County
050,2,3,17,131,Illinois,Mercer County
050,2,3,17,133,Illinois,Monroe County
050,2,3,17,135,Illinois,Montgomery County
050,2,3,17,137,Illinois,Morgan County
050,2,3,17,139,Illinois,Moultrie County
050,2,3,17,141,Illinois,Ogle County
050,2,3,17,143,Illinois,Peoria County
050,2,3,17,145,Illinois,Perry County
050,2,3,17,147,Illinois,Piatt County
050,2,3,17,149,Illinois,Pike County
050,2,3,17,151,Illinois,Pope County
050,2,3,17,153,Illinois,Pulaski County
050,2,3,17,155,Illinois,Putnam County
050,2,3,17,157,Illinois,Randolph County
050,2,3,17,159,Illinois,Richland County
050,2,3,17,161,Illinois,Rock Island County
050,2,3,17,163,Illinois,St. Clair County
050,2,3,17,165,Illinois,Saline County
050,2,3,17,167,Illinois,Sangamon County
050,2,3,17,169,Illinois,Schuyler County
050,2,3,17,171,Illinois,Scott County
050,2,3,17,173,Illinois,Shelby County
050,2,3,17,175,Illinois,Stark County
050,2,3,17,177,Illinois,Stephenson County
050,2,3,17,179,Illinois,Tazewell County
050,2,3,17,181,Illinois,Union County
050,2,3,17,183,Illinois,Vermilion County
050,2,3,17,185,Illinois,Wabash County
050,2,3,17,187,Illinois,Warren County
050,2,3,17,189,Illinois,Washington County
050,2,3,17,191,Illinois,Wayne County
050,2,3,17,193,Illinois,White County
050,2,3,17,195,Illinois,Whiteside County
050,2,3,17,197,Illinois,Will County
050,2,3,17,199,Illinois,Williamson County
050,2,3,17,201,Illinois,Winnebago County
050,2,3,17,203,Illinois,Woodford County
040,2,3,18,000,Indiana,Indiana
050,2,3,18,001,Indiana,Adams County
050,2,3,18,003,Indiana,Allen County
050,2,3,18,005,Indiana,Bartholomew County
050,2,3,18,007,Indiana,Benton County
050,2,3,18,009,Indiana,Blackford County
050,2,3,18,011,Indiana,Boone County
050,2,3,18,013,Indiana,Brown County
050,2,3,18,015,Indiana,Carroll County
050,2,3,18,017,Indiana,Cass County
050,2,3,18,019,Indiana,Clark County
050,2,3,18,021,Indiana,Clay County
050,2,3,18,023,Indiana,Clinton County
050,2,3,18,025,Indiana,Crawford County
050,2,3,18,027,Indiana,Daviess County
050,2,3,18,029,Indiana,Dearborn County
050,2,3,18,031,Indiana,Decatur County
050,2,3,18,033,Indiana,DeKalb County
050,2,3,18,035,Indiana,Delaware County
050,2,3,18,037,Indiana,Dubois County
050,2,3,18,039,Indiana,Elkhart County
050,2,3,18,041,Indiana,Fayette County
050,2,3,18,043,Indiana,Floyd County
050,2,3,18,045,Indiana,Fountain County
050,2,3,18,047,Indiana,Franklin County
050,2,3,18,049,Indiana,Fulton County
050,2,3,18,051,Indiana,Gibson County
050,2,3,18,053,Indiana,Grant County
050,2,3,18,055,Indiana,Greene County
050,2,3,18,057,Indiana,Hamilton County
050,2,3,18,059,Indiana,Hancock County
050,2,3,18,061,Indiana,Harrison County
050,2,3,18,063,Indiana,Hendricks County
050,2,3,18,065,Indiana,Henry County
050,2,3,18,067,Indiana,Howard County
050,2,3,18,069,Indiana,Huntington County
050,2,3,18,071,Indiana,Jackson County
050,2,3,18,073,Indiana,Jasper County
050,2,3,18,075,Indiana,Jay County
050,2,3,18,077,Indiana,Jefferson County
050,2,3,18,079,Indiana,Jennings County
050,2,3,18,081,Indiana,Johnson County
050,2,3,18,083,Indiana,Knox County
050,2,3,18,085,Indiana,Kosciusko County
050,2,3,18,087,Indiana,LaGrange County
050,2,3,18,089,Indiana,Lake County
050,2,3,18,091,Indiana,LaPorte County
050,2,3,18,093,Indiana,Lawrence County
050,2,3,18,095,Indiana,Madison County
050,2,3,18,097,Indiana,Marion County
050,2,3,18,099,Indiana,Marshall County
050,2,3,18,101,Indiana,Martin County
050,2,3,18,103,Indiana,Miami County
050,2,3,18,105,Indiana,Monroe County
050,2,3,18,107,Indiana,Montgomery County
050,2,3,18,109,Indiana,Morgan County
050,2,3,18,111,Indiana,Newton County
050,2,3,18,113,Indiana,Noble County
050,2,3,18,115,Indiana,Ohio County
050,2,3,18,117,Indiana,Orange County
050,2,3,18,119,Indiana,Owen County
050,2,3,18,121,Indiana,Parke County
050,2,3,18,123,Indiana,Perry County
050,2,3,18,125,Indiana,Pike County
050,2,3,18,127,Indiana,Porter County
050,2,3,18,129,Indiana,Posey County
050,2,3,18,131,Indiana,Pulaski County
050,2,3,18,133,Indiana,Putnam County
050,2,3,18,135,Indiana,Randolph County
050,2,3,18,137,Indiana,Ripley County
050,2,3,18,139,Indiana,Rush County
050,2,3,18,141,Indiana,St. Joseph County
050,2,3,18,143,Indiana,Scott County
050,2,3,18,145,Indiana,Shelby County
050,2,3,18,147,Indiana,Spencer County
050,2,3,18,149,Indiana,Starke County
050,2,3,18,151,Indiana,Steuben County
050,2,3,18,153,Indiana,Sullivan County
050,2,3,18,155,Indiana,Switzerland County
050,2,3,18,157,Indiana,Tippecanoe County
050,2,3,18,159,Indiana,Tipton County
050,2,3,18,161,Indiana,Union County
050,2,3,18,163,Indiana,Vanderburgh County
050,2,3,18,165,Indiana,Vermillion County
050,2,3,18,167,Indiana,Vigo County
050,2,3,18,169,Indiana,Wabash County
050,2,3,18,171,Indiana,Warren County
050,2,3,18,173,Indiana,Warrick County
050,2,3,18,175,Indiana,Washington County
050,2,3,18,177,Indiana,Wayne County
050,2,3,18,179,Indiana,Wells County
050,2,3,18,181,Indiana,White County
050,2,3,18,183,Indiana,Whitley County
040,2,4,19,000,Iowa,Iowa
050,2,4,19,001,Iowa,Adair County
050,2,4,19,003,Iowa,Adams County
050,2,4,19,005,Iowa,Allamakee County
050,2,4,19,007,Iowa,Appanoose County
050,2,4,19,009,Iowa,Audubon County
050,2,4,19,011,Iowa,Benton County
050,2,4,19,013,Iowa,Black Hawk County
050,2,4,19,015,Iowa,Boone County
050,2,4,19,017,Iowa,Bremer County
050,2,4,19,019,Iowa,Buchanan County
050,2,4,19,021,Iowa,Buena Vista County
050,2,4,19,023,Iowa,Butler County
050,2,4,19,025,Iowa,Calhoun County
050,2,4,19,027,Iowa,Carroll County
050,2,4,19,029,Iowa,Cass County
050,2,4,19,031,Iowa,Cedar County
050,2,4,19,033,Iowa,Cerro Gordo County
050,2,4,19,035,Iowa,Cherokee County
050,2,4,19,037,Iowa,Chickasaw County
050,2,4,19,039,Iowa,Clarke County
050,2,4,19,041,Iowa,Clay County
050,2,4,19,043,Iowa,Clayton County
050,2,4,19,045,Iowa,Clinton County
050,2,4,19,047,Iowa,Crawford County
050,2,4,19,049,Iowa,Dallas County
050,2,4,19,051,Iowa,Davis County
050,2,4,19,053,Iowa,Decatur County
050,2,4,19,055,Iowa,Delaware County
050,2,4,19,057,Iowa,Des Moines County
050,2,4,19,059,Iowa,Dickinson County
050,2,4,19,061,Iowa,Dubuque County
050,2,4,19,063,Iowa,Emmet County
050,2,4,19,065,Iowa,Fayette County
050,2,4,19,067,Iowa,Floyd County
050,2,4,19,069,Iowa,Franklin County
050,2,4,19,071,Iowa,Fremont County
050,2,4,19,073,Iowa,Greene County
050,2,4,19,075,Iowa,Grundy County
050,2,4,19,077,Iowa,Guthrie County
050,2,4,19,079,Iowa,Hamilton County
050,2,4,19,081,Iowa,Hancock County
050,2,4,19,083,Iowa,Hardin County
050,2,4,19,085,Iowa,Harrison County
050,2,4,19,087,Iowa,Henry County
050,2,4,19,089,Iowa,Howard County
050,2,4,19,091,Iowa,Humboldt County
050,2,4,19,093,Iowa,Ida County
050,2,4,19,095,Iowa,Iowa County
050,2,4,19,097,Iowa,Jackson County
050,2,4,19,099,Iowa,Jasper County
050,2,4,19,101,Iowa,Jefferson County
050,2,4,19,103,Iowa,Johnson County
050,2,4,19,105,Iowa,Jones County
050,2,4,19,107,Iowa,Keokuk County
050,2,4,19,109,Iowa,Kossuth County
050,2,4,19,111,Iowa,Lee County
050,2,4,19,113,Iowa,Linn County
050,2,4,19,115,Iowa,Louisa County
050,2,4,19,117,Iowa,Lucas County
050,2,4,19,119,Iowa,Lyon County
050,2,4,19,121,Iowa,Madison County
050,2,4,19,123,Iowa,Mahaska County
050,2,4,19,125,Iowa,Marion County
050,2,4,19,127,Iowa,Marshall County
050,2,4,19,129,Iowa,Mills County
050,2,4,19,131,Iowa,Mitchell County
050,2,4,19,133,Iowa,Monona County
050,2,4,19,135,Iowa,Monroe County
050,2,4,19,137,Iowa,Montgomery County
050,2,4,19,139,Iowa,Muscatine County
050,2,4,19,141,Iowa,O'Brien County
050,2,4,19,143,Iowa,Osceola County
050,2,4,19,145,Iowa,Page County
050,2,4,19,147,Iowa,Palo Alto County
050,2,4,19,149,Iowa,Plymouth County
050,2,4,19,151,Iowa,Pocahontas County
050,2,4,19,153,Iowa,Polk County
050,2,4,19,155,Iowa,Pottawattamie County
050,2,4,19,157,Iowa,Poweshiek County
050,2,4,19,159,Iowa,Ringgold County
050,2,4,19,161,Iowa,Sac County
050,2,4,19,163,Iowa,Scott County
050,2,4,19,165,Iowa,Shelby County
050,2,4,19,167,Iowa,Sioux County
050,2,4,19,169,Iowa,Story County
050,2,4,19,171,Iowa,Tama County
050,2,4,19,173,Iowa,Taylor County
050,2,4,19,175,Iowa,Union County
050,2,4,19,177,Iowa,Van Buren County
050,2,4,19,179,Iowa,Wapello County
050,2,4,19,181,Iowa,Warren County
050,2,4,19,183,Iowa,Washington County
050,2,4,19,185,Iowa,Wayne County
050,2,4,19,187,Iowa,Webster County
050,2,4,19,189,Iowa,Winnebago County
050,2,4,19,191,Iowa,Winneshiek County
050,2,4,19,193,Iowa,Woodbury County
050,2,4,19,195,Iowa,Worth County
050,2,4,19,197,Iowa,Wright County
040,2,4,20,000,Kansas,Kansas
050,2,4,20,001,Kansas,Allen County
050,2,4,20,003,Kansas,Anderson County
050,2,4,20,005,Kansas,Atchison County
050,2,4,20,007,Kansas,Barber County
050,2,4,20,009,Kansas,Barton County
050,2,4,20,011,Kansas,Bourbon County
050,2,4,20,013,Kansas,Brown County
050,2,4,20,015,Kansas,Butler County
050,2,4,20,017,Kansas,Chase County
050,2,4,20,019,Kansas,Chautauqua County
050,2,4,20,021,Kansas,Cherokee County
050,2,4,20,023,Kansas,Cheyenne County
050,2,4,20,025,Kansas,Clark County
050,2,4,20,027,Kansas,Clay County
050,2,4,20,029,Kansas,Cloud County
050,2,4,20,031,Kansas,Coffey County
050,2,4,20,033,Kansas,Comanche County
050,2,4,20,035,Kansas,Cowley County
050,2,4,20,037,Kansas,Crawford County
050,2,4,20,039,Kansas,Decatur County
050,2,4,20,041,Kansas,Dickinson County
050,2,4,20,043,Kansas,Doniphan County
050,2,4,20,045,Kansas,Douglas County
050,2,4,20,047,Kansas,Edwards County
050,2,4,20,049,Kansas,Elk County
050,2,4,20,051,Kansas,Ellis County
050,2,4,20,053,Kansas,Ellsworth County
050,2,4,20,055,Kansas,Finney County
050,2,4,20,057,Kansas,Ford County
050,2,4,20,059,Kansas,Franklin County
050,2,4,20,061,Kansas,Geary County
050,2,4,20,063,Kansas,Gove County
050,2,4,20,065,Kansas,Graham County
050,2,4,20,067,Kansas,Grant County
050,2,4,20,069,Kansas,Gray County
050,2,4,20,071,Kansas,Greeley County
050,2,4,20,073,Kansas,Greenwood County
050,2,4,20,075,Kansas,Hamilton County
050,2,4,20,077,Kansas,Harper County
050,2,4,20,079,Kansas,Harvey County
050,2,4,20,081,Kansas,Haskell County
050,2,4,20,083,Kansas,Hodgeman County
050,2,4,20,085,Kansas,Jackson County
050,2,4,20,087,Kansas,Jefferson County
050,2,4,20,089,Kansas,Jewell County
050,2,4,20,091,Kansas,Johnson County
050,2,4,20,093,Kansas,Kearny County
050,2,4,20,095,Kansas,Kingman County
050,2,4,20,097,Kansas,Kiowa County
050,2,4,20,099,Kansas,Labette County
050,2,4,20,101,Kansas,Lane County
050,2,4,20,103,Kansas,Leavenworth County
050,2,4,20,105,Kansas,Lincoln County
050,2,4,20,107,Kansas,Linn County
050,2,4,20,109,Kansas,Logan County
050,2,4,20,111,Kansas,Lyon County
050,2,4,20,113,Kansas,McPherson County
050,2,4,20,115,Kansas,Marion County
050,2,4,20,117,Kansas,Marshall County
050,2,4,20,119,Kansas,Meade County
050,2,4,20,121,Kansas,Miami County
050,2,4,20,123,Kansas,Mitchell County
050,2,4,20,125,Kansas,Montgomery County
050,2,4,20,127,Kansas,Morris County
050,2,4,20,129,Kansas,Morton County
050,2,4,20,131,Kansas,Nemaha County
050,2,4,20,133,Kansas,Neosho County
050,2,4,20,135,Kansas,Ness County
050,2,4,20,137,Kansas,Norton County
050,2,4,20,139,Kansas,Osage County
050,2,4,20,141,Kansas,Osborne County
050,2,4,20,143,Kansas,Ottawa County
050,2,4,20,145,Kansas,Pawnee County
050,2,4,20,147,Kansas,Phillips County
050,2,4,20,149,Kansas,Pottawatomie County
050,2,4,20,151,Kansas,Pratt County
050,2,4,20,153,Kansas,Rawlins County
050,2,4,20,155,Kansas,Reno County
050,2,4,20,157,Kansas,Republic County
050,2,4,20,159,Kansas,Rice County
050,2,4,20,161,Kansas,Riley County
050,2,4,20,163,Kansas,Rooks County
050,2,4,20,165,Kansas,Rush County
050,2,4,20,167,Kansas,Russell County
050,2,4,20,169,Kansas,Saline County
050,2,4,20,171,Kansas,Scott County
050,2,4,20,173,Kansas,Sedgwick County
050,2,4,20,175,Kansas,Seward County
050,2,4,20,177,Kansas,Shawnee County
050,2,4,20,179,Kansas,Sheridan County
050,2,4,20,181,Kansas,Sherman County
050,2,4,20,183,Kansas,Smith County
050,2,4,20,185,Kansas,Stafford County
050,2,4,20,187,Kansas,Stanton County
050,2,4,20,189,Kansas,Stevens County
050,2,4,20,191,Kansas,Sumner County
050,2,4,20,193,Kansas,Thomas County
050,2,4,20,195,Kansas,Trego County
050,2,4,20,197,Kansas,Wabaunsee County
050,2,4,20,199,Kansas,Wallace County
050,2,4,20,201,Kansas,Washington County
050,2,4,20,203,Kansas,Wichita County
050,2,4,20,205,Kansas,Wilson County
050,2,4,20,207,Kansas,Woodson County
050,2,4,20,209,Kansas,Wyandotte County
040,3,6,21,000,Kentucky,Kentucky
050,3,6,21,001,Kentucky,Adair County
050,3,6,21,003,Kentucky,Allen County
050,3,6,21,005,Kentucky,Anderson County
050,3,6,21,007,Kentucky,Ballard County
050,3,6,21,009,Kentucky,Barren County
050,3,6,21,011,Kentucky,Bath County
050,3,6,21,013,Kentucky,Bell County
050,3,6,21,015,Kentucky,Boone County
050,3,6,21,017,Kentucky,Bourbon County
050,3,6,21,019,Kentucky,Boyd County
050,3,6,21,021,Kentucky,Boyle County
050,3,6,21,023,Kentucky,Bracken County
050,3,6,21,025,Kentucky,Breathitt County
050,3,6,21,027,Kentucky,Breckinridge County
050,3,6,21,029,Kentucky,Bullitt County
050,3,6,21,031,Kentucky,Butler County
050,3,6,21,033,Kentucky,Caldwell County
050,3,6,21,035,Kentucky,Calloway County
050,3,6,21,037,Kentucky,Campbell County
050,3,6,21,039,Kentucky,Carlisle County
050,3,6,21,041,Kentucky,Carroll County
050,3,6,21,043,Kentucky,Carter County
050,3,6,21,045,Kentucky,Casey County
050,3,6,21,047,Kentucky,Christian County
050,3,6,21,049,Kentucky,Clark County
050,3,6,21,051,Kentucky,Clay County
050,3,6,21,053,Kentucky,Clinton County
050,3,6,21,055,Kentucky,Crittenden County
050,3,6,21,057,Kentucky,Cumberland County
050,3,6,21,059,Kentucky,Daviess County
050,3,6,21,061,Kentucky,Edmonson County
050,3,6,21,063,Kentucky,Elliott County
050,3,6,21,065,Kentucky,Estill County
050,3,6,21,067,Kentucky,Fayette County
050,3,6,21,069,Kentucky,Fleming County
050,3,6,21,071,Kentucky,Floyd County
050,3,6,21,073,Kentucky,Franklin County
050,3,6,21,075,Kentucky,Fulton County
050,3,6,21,077,Kentucky,Gallatin County
050,3,6,21,079,Kentucky,Garrard County
050,3,6,21,081,Kentucky,Grant County
050,3,6,21,083,Kentucky,Graves County
050,3,6,21,085,Kentucky,Grayson County
050,3,6,21,087,Kentucky,Green County
050,3,6,21,089,Kentucky,Greenup County
050,3,6,21,091,Kentucky,Hancock County
050,3,6,21,093,Kentucky,Hardin County
050,3,6,21,095,Kentucky,Harlan County
050,3,6,21,097,Kentucky,Harrison County
050,3,6,21,099,Kentucky,Hart County
050,3,6,21,101,Kentucky,Henderson County
050,3,6,21,103,Kentucky,Henry County
050,3,6,21,105,Kentucky,Hickman County
050,3,6,21,107,Kentucky,Hopkins County
050,3,6,21,109,Kentucky,Jackson County
050,3,6,21,111,Kentucky,Jefferson County
050,3,6,21,113,Kentucky,Jessamine County
050,3,6,21,115,Kentucky,Johnson County
050,3,6,21,117,Kentucky,Kenton County
050,3,6,21,119,Kentucky,Knott County
050,3,6,21,121,Kentucky,Knox County
050,3,6,21,123,Kentucky,Larue County
050,3,6,21,125,Kentucky,Laurel County
050,3,6,21,127,Kentucky,Lawrence County
050,3,6,21,129,Kentucky,Lee County
050,3,6,21,131,Kentucky,Leslie County
050,3,6,21,133,Kentucky,Letcher County
050,3,6,21,135,Kentucky,Lewis County
050,3,6,21,137,Kentucky,Lincoln County
050,3,6,21,139,Kentucky,Livingston County
050,3,6,21,141,Kentucky,Logan County
050,3,6,21,143,Kentucky,Lyon County
050,3,6,21,145,Kentucky,McCracken County
050,3,6,21,147,Kentucky,McCreary County
050,3,6,21,149,Kentucky,McLean County
050,3,6,21,151,Kentucky,Madison County
050,3,6,21,153,Kentucky,Magoffin County
050,3,6,21,155,Kentucky,Marion County
050,3,6,21,157,Kentucky,Marshall County
050,3,6,21,159,Kentucky,Martin County
050,3,6,21,161,Kentucky,Mason County
050,3,6,21,163,Kentucky,Meade County
050,3,6,21,165,Kentucky,Menifee County
050,3,6,21,167,Kentucky,Mercer County
050,3,6,21,169,Kentucky,Metcalfe County
050,3,6,21,171,Kentucky,Monroe County
050,3,6,21,173,Kentucky,Montgomery County
050,3,6,21,175,Kentucky,Morgan County
050,3,6,21,177,Kentucky,Muhlenberg County
050,3,6,21,179,Kentucky,Nelson County
050,3,6,21,181,Kentucky,Nicholas County
050,3,6,21,183,Kentucky,Ohio County
050,3,6,21,185,Kentucky,Oldham County
050,3,6,21,187,Kentucky,Owen County
050,3,6,21,189,Kentucky,Owsley County
050,3,6,21,191,Kentucky,Pendleton County
050,3,6,21,193,Kentucky,Perry County
050,3,6,21,195,Kentucky,Pike County
050,3,6,21,197,Kentucky,Powell County
050,3,6,21,199,Kentucky,Pulaski County
050,3,6,21,201,Kentucky,Robertson County
050,3,6,21,203,Kentucky,Rockcastle County
050,3,6,21,205,Kentucky,Rowan County
050,3,6,21,207,Kentucky,Russell County
050,3,6,21,209,Kentucky,Scott County
050,3,6,21,211,Kentucky,Shelby County
050,3,6,21,213,Kentucky,Simpson County
050,3,6,21,215,Kentucky,Spencer County
050,3,6,21,217,Kentucky,Taylor County
050,3,6,21,219,Kentucky,Todd County
050,3,6,21,221,Kentucky,Trigg County
050,3,6,21,223,Kentucky,Trimble County
050,3,6,21,225,Kentucky,Union County
050,3,6,21,227,Kentucky,Warren County
050,3,6,21,229,Kentucky,Washington County
050,3,6,21,231,Kentucky,Wayne County
050,3,6,21,233,Kentucky,Webster County
050,3,6,21,235,Kentucky,Whitley County
050,3,6,21,237,Kentucky,Wolfe County
050,3,6,21,239,Kentucky,Woodford County
040,3,7,22,000,Louisiana,Louisiana
050,3,7,22,001,Louisiana,Acadia Parish
050,3,7,22,003,Louisiana,Allen Parish
050,3,7,22,005,Louisiana,Ascension Parish
050,3,7,22,007,Louisiana,Assumption Parish
050,3,7,22,009,Louisiana,Avoyelles Parish
050,3,7,22,011,Louisiana,Beauregard Parish
050,3,7,22,013,Louisiana,Bienville Parish
050,3,7,22,015,Louisiana,Bossier Parish
050,3,7,22,017,Louisiana,Caddo Parish
050,3,7,22,019,Louisiana,Calcasieu Parish
050,3,7,22,021,Louisiana,Caldwell Parish
050,3,7,22,023,Louisiana,Cameron Parish
050,3,7,22,025,Louisiana,Catahoula Parish
050,3,7,22,027,Louisiana,Claiborne Parish
050,3,7,22,029,Louisiana,Concordia Parish
050,3,7,22,031,Louisiana,De Soto Parish
050,3,7,22,033,Louisiana,East Baton Rouge Parish
050,3,7,22,035,Louisiana,East Carroll Parish
050,3,7,22,037,Louisiana,East Feliciana Parish
050,3,7,22,039,Louisiana,Evangeline Parish
050,3,7,22,041,Louisiana,Franklin Parish
050,3,7,22,043,Louisiana,Grant Parish
050,3,7,22,045,Louisiana,Iberia Parish
050,3,7,22,047,Louisiana,Iberville Parish
050,3,7,22,049,Louisiana,Jackson Parish
050,3,7,22,051,Louisiana,Jefferson Parish
050,3,7,22,053,Louisiana,Jefferson Davis Parish
050,3,7,22,055,Louisiana,Lafayette Parish
050,3,7,22,057,Louisiana,Lafourche Parish
050,3,7,22,059,Louisiana,LaSalle Parish
050,3,7,22,061,Louisiana,Lincoln Parish
050,3,7,22,063,Louisiana,Livingston Parish
050,3,7,22,065,Louisiana,Madison Parish
050,3,7,22,067,Louisiana,Morehouse Parish
050,3,7,22,069,Louisiana,Natchitoches Parish
050,3,7,22,071,Louisiana,Orleans Parish
050,3,7,22,073,Louisiana,Ouachita Parish
050,3,7,22,075,Louisiana,Plaquemines Parish
050,3,7,22,077,Louisiana,Pointe Coupee Parish
050,3,7,22,079,Louisiana,Rapides Parish
050,3,7,22,081,Louisiana,Red River Parish
050,3,7,22,083,Louisiana,Richland Parish
050,3,7,22,085,Louisiana,Sabine Parish
050,3,7,22,087,Louisiana,St. Bernard Parish
050,3,7,22,089,Louisiana,St. Charles Parish
050,3,7,22,091,Louisiana,St. Helena Parish
050,3,7,22,093,Louisiana,St. James Parish
050,3,7,22,095,Louisiana,St. John the Baptist Parish
050,3,7,22,097,Louisiana,St. Landry Parish
050,3,7,22,099,Louisiana,St. Martin Parish
050,3,7,22,101,Louisiana,St. Mary Parish
050,3,7,22,103,Louisiana,St. Tammany Parish
050,3,7,22,105,Louisiana,Tangipahoa Parish
050,3,7,22,107,Louisiana,Tensas Parish
050,3,7,22,109,Louisiana,Terrebonne Parish
050,3,7,22,111,Louisiana,Union Parish
050,3,7,22,113,Louisiana,Vermilion Parish
050,3,7,22,115,Louisiana,Vernon Parish
050,3,7,22,117,Louisiana,Washington Parish
050,3,7,22,119,Louisiana,Webster Parish
050,3,7,22,121,Louisiana,West Baton Rouge Parish
050,3,7,22,123,Louisiana,West Carroll Parish
050,3,7,22,125,Louisiana,West Feliciana Parish
050,3,7,22,127,Louisiana,Winn Parish
040,1,1,23,000,Maine,Maine
050,1,1,23,001,Maine,Androscoggin County
050,1,1,23,003,Maine,Aroostook County
050,1,1,23,005,Maine,Cumberland County
050,1,1,23,007,Maine,Franklin County
050,1,1,23,009,Maine,Hancock County
050,1,1,23,011,Maine,Kennebec County
050,1,1,23,013,Maine,Knox County
050,1,1,23,015,Maine,Lincoln County
050,1,1,23,017,Maine,Oxford County
050,1,1,23,019,Maine,Penobscot County
050,1,1,23,021,Maine,Piscataquis County
050,1,1,23,023,Maine,Sagadahoc County
050,1,1,23,025,Maine,Somerset County
050,1,1,23,027,Maine,Waldo County
050,1,1,23,029,Maine,Washington County
050,1,1,23,031,Maine,York County
040,3,5,24,000,Maryland,Maryland
050,3,5,24,001,Maryland,Allegany County
050,3,5,24,003,Maryland,Anne Arundel County
050,3,5,24,005,Maryland,Baltimore County
050,3,5,24,009,Maryland,Calvert County
050,3,5,24,011,Maryland,Caroline County
050,3,5,24,013,Maryland,Carroll County
050,3,5,24,015,Maryland,Cecil County
050,3,5,24,017,Maryland,Charles County
050,3,5,24,019,Maryland,Dorchester County
050,3,5,24,021,Maryland,Frederick County
050,3,5,24,023,Maryland,Garrett County
050,3,5,24,025,Maryland,Harford County
050,3,5,24,027,Maryland,Howard County
050,3,5,24,029,Maryland,Kent County
050,3,5,24,031,Maryland,Montgomery County
050,3,5,24,033,Maryland,Prince George's County
050,3,5,24,035,Maryland,Queen Anne's County
050,3,5,24,037,Maryland,St. Mary's County
050,3,5,24,039,Maryland,Somerset County
050,3,5,24,041,Maryland,Talbot County
050,3,5,24,043,Maryland,Washington County
050,3,5,24,045,Maryland,Wicomico County
050,3,5,24,047,Maryland,Worcester County
050,3,5,24,510,Maryland,Baltimore city
040,1,1,25,000,Massachusetts,Massachusetts
050,1,1,25,001,Massachusetts,Barnstable County
050,1,1,25,003,Massachusetts,Berkshire County
050,1,1,25,005,Massachusetts,Bristol County
050,1,1,25,007,Massachusetts,Dukes County
050,1,1,25,009,Massachusetts,Essex County
050,1,1,25,011,Massachusetts,Franklin County
050,1,1,25,013,Massachusetts,Hampden County
050,1,1,25,015,Massachusetts,Hampshire County
050,1,1,25,017,Massachusetts,Middlesex County
050,1,1,25,019,Massachusetts,Nantucket County
050,1,1,25,021,Massachusetts,Norfolk County
050,1,1,25,023,Massachusetts,Plymouth County
050,1,1,25,025,Massachusetts,Suffolk County
050,1,1,25,027,Massachusetts,Worcester County
040,2,3,26,000,Michigan,Michigan
050,2,3,26,001,Michigan,Alcona County
050,2,3,26,003,Michigan,Alger County
050,2,3,26,005,Michigan,Allegan County
050,2,3,26,007,Michigan,Alpena County
050,2,3,26,009,Michigan,Antrim County
050,2,3,26,011,Michigan,Arenac County
050,2,3,26,013,Michigan,Baraga County
050,2,3,26,015,Michigan,Barry County
050,2,3,26,017,Michigan,Bay County
050,2,3,26,019,Michigan,Benzie County
050,2,3,26,021,Michigan,Berrien County
050,2,3,26,023,Michigan,Branch County
050,2,3,26,025,Michigan,Calhoun County
050,2,3,26,027,Michigan,Cass County
050,2,3,26,029,Michigan,Charlevoix County
050,2,3,26,031,Michigan,Cheboygan County
050,2,3,26,033,Michigan,Chippewa County
050,2,3,26,035,Michigan,Clare County
050,2,3,26,037,Michigan,Clinton County
050,2,3,26,039,Michigan,Crawford County
050,2,3,26,041,Michigan,Delta County
050,2,3,26,043,Michigan,Dickinson County
050,2,3,26,045,Michigan,Eaton County
050,2,3,26,047,Michigan,Emmet County
050,2,3,26,049,Michigan,Genesee County
050,2,3,26,051,Michigan,Gladwin County
050,2,3,26,053,Michigan,Gogebic County
050,2,3,26,055,Michigan,Grand Traverse County
050,2,3,26,057,Michigan,Gratiot County
050,2,3,26,059,Michigan,Hillsdale County
050,2,3,26,061,Michigan,Houghton County
050,2,3,26,063,Michigan,Huron County
050,2,3,26,065,Michigan,Ingham County
050,2,3,26,067,Michigan,Ionia County
050,2,3,26,069,Michigan,Iosco County
050,2,3,26,071,Michigan,Iron County
050,2,3,26,073,Michigan,Isabella County
050,2,3,26,075,Michigan,Jackson County
050,2,3,26,077,Michigan,Kalamazoo County
050,2,3,26,079,Michigan,Kalkaska County
050,2,3,26,081,Michigan,Kent County
050,2,3,26,083,Michigan,Keweenaw County
050,2,3,26,085,Michigan,Lake County
050,2,3,26,087,Michigan,Lapeer County
050,2,3,26,089,Michigan,Leelanau County
050,2,3,26,091,Michigan,Lenawee County
050,2,3,26,093,Michigan,Livingston County
050,2,3,26,095,Michigan,Luce County
050,2,3,26,097,Michigan,Mackinac County
