county_fips,owner_purchase_originations,minority_originations,lowincome_originations,owner_loan_amount_median,income_median,minority_share,year
50027,589,12,182,225000.0,87000.0,0.0203735144312393,2021
51001,347,47,90,195000.0,70750.0,0.1354466858789625,2021
51003,1817,110,498,350000.0,108750.0,0.0605393505778756,2021
51005,148,5,53,137500.0,56000.0,0.0337837837837837,2021
51007,214,26,118,262500.0,68000.0,0.1214953271028037,2021
51009,395,45,209,185000.0,51000.0,0.1139240506329113,2021
51011,233,31,124,195000.0,58000.0,0.1330472103004291,2021
51013,3067,361,349,635000.0,164000.0,0.1177045973263775,2021
51015,1051,69,348,235000.0,72000.0,0.0656517602283539,2021
51017,24,1,13,140000.0,46500.0,0.0416666666666666,2021
51019,1365,85,436,230000.0,71000.0,0.0622710622710622,2021
51021,37,1,16,152500.0,62500.0,0.027027027027027,2021
51023,504,18,167,245000.0,77500.0,0.0357142857142857,2021
51025,93,20,25,155000.0,63500.0,0.2150537634408602,2021
51027,75,1,36,115000.0,50500.0,0.0133333333333333,2021
51029,158,28,65,195000.0,52500.0,0.1772151898734177,2021
51031,772,92,360,202500.0,59500.0,0.1191709844559585,2021
51033,771,188,364,275000.0,75000.0,0.2438391699092088,2021
51035,317,9,128,165000.0,51500.0,0.028391167192429,2021
51036,65,16,39,230000.0,65500.0,0.2461538461538461,2021
51037,100,10,39,145000.0,53000.0,0.1,2021
51041,8035,2385,3037,275000.0,75000.0,0.2968263845675171,2021
51043,310,44,113,370000.0,101000.0,0.1419354838709677,2021
51045,50,0,25,180000.0,62500.0,0.0,2021
51047,873,176,248,355000.0,94000.0,0.2016036655211913,2021
51049,119,11,61,195000.0,53750.0,0.0924369747899159,2021
51051,74,0,24,90000.0,59500.0,0.0,2021
51053,429,85,245,235000.0,65000.0,0.1981351981351981,2021
51057,169,38,38,215000.0,62000.0,0.2248520710059171,2021
51059,18200,3429,2812,535000.0,141000.0,0.1884065934065934,2021
51061,1405,244,366,455000.0,120000.0,0.1736654804270462,2021
51063,155,2,49,195000.0,76000.0,0.0129032258064516,2021
51065,584,78,287,260000.0,76000.0,0.1335616438356164,2021
51067,701,35,212,210000.0,66000.0,0.0499286733238231,2021
51069,1950,314,576,327500.0,90500.0,0.161025641025641,2021
51071,198,4,73,170000.0,63250.0,0.0202020202020202,2021
51073,724,50,298,275000.0,74000.0,0.0690607734806629,2021
51075,521,39,118,375000.0,95000.0,0.0748560460652591,2021
51077,134,3,59,140000.0,49500.0,0.0223880597014925,2021
51079,347,34,144,265000.0,75500.0,0.0979827089337175,2021
51081,59,24,23,142500.0,53000.0,0.4067796610169492,2021
51083,262,67,98,145000.0,57000.0,0.2557251908396946,2021
51085,2268,222,719,340000.0,98000.0,0.0978835978835978,2021
51087,5312,1392,2289,265000.0,75000.0,0.2620481927710843,2021
51089,476,86,222,135000.0,49500.0,0.180672268907563,2021
51091,22,0,5,175000.0,65000.0,0.0,2021
51093,901,175,233,322500.0,88250.0,0.1942286348501664,2021
51095,1856,248,437,325000.0,99500.0,0.1336206896551724,2021
51097,97,10,34,230000.0,63750.0,0.1030927835051546,2021
51099,616,136,198,355000.0,99000.0,0.2207792207792207,2021
51101,434,48,245,250000.0,68500.0,0.1105990783410138,2021
51103,159,17,51,235000.0,73500.0,0.1069182389937107,2021
51105,164,0,75,110000.0,50250.0,0.0,2021
51107,8859,1604,1214,505000.0,136500.0,0.1810588102494638,2021
51109,892,94,258,285000.0,76000.0,0.1053811659192825,2021
51111,91,11,31,140000.0,66500.0,0.1208791208791208,2021
51113,181,21,45,270000.0,75750.0,0.1160220994475138,2021
51115,135,3,53,242500.0,78750.0,0.0222222222222222,2021
51117,324,51,96,155000.0,65000.0,0.1574074074074074,2021
51119,174,14,50,235000.0,72250.0,0.0804597701149425,2021
51121,987,63,329,250000.0,96000.0,0.0638297872340425,2021
51125,160,10,64,245000.0,85000.0,0.0625,2021
51127,730,119,211,325000.0,93000.0,0.1630136986301369,2021
51131,141,13,33,270000.0,87000.0,0.0921985815602836,2021
51133,216,27,82,245000.0,75000.0,0.125,2021
51135,124,16,42,170000.0,63000.0,0.1290322580645161,2021
51137,880,151,314,285000.0,72500.0,0.1715909090909091,2021
51139,259,13,73,210000.0,63500.0,0.0501930501930501,2021
51141,165,9,70,155000.0,55250.0,0.0545454545454545,2021
51143,496,73,182,175000.0,59250.0,0.1471774193548387,2021
51145,600,34,178,335000.0,94000.0,0.0566666666666666,2021
51147,192,38,61,210000.0,63500.0,0.1979166666666666,2021
51149,461,115,215,255000.0,69500.0,0.2494577006507592,2021
51153,9516,3337,2730,425000.0,102000.0,0.3506725514922236,2021
51155,405,15,158,180000.0,55000.0,0.037037037037037,2021
51157,105,8,28,362500.0,108500.0,0.0761904761904762,2021
51159,89,14,34,192500.0,59000.0,0.1573033707865168,2021
51161,1610,135,634,225000.0,71750.0,0.0838509316770186,2021
51163,242,8,59,240000.0,74500.0,0.0330578512396694,2021
51165,1108,155,349,235000.0,67000.0,0.1398916967509025,2021
51167,198,2,78,125000.0,53000.0,0.0101010101010101,2021
51169,184,2,67,132500.0,57500.0,0.0108695652173913,2021
51171,751,75,274,245000.0,63000.0,0.099866844207723,2021
51173,279,4,121,125000.0,52000.0,0.014336917562724,2021
51175,211,39,61,230000.0,63250.0,0.1848341232227488,2021
51177,3427,1068,1393,335000.0,90000.0,0.3116428362999708,2021
51179,4162,1477,1155,420000.0,103750.0,0.3548774627582893,2021
51181,78,12,23,242500.0,70750.0,0.1538461538461538,2021
51183,102,18,68,197500.0,63000.0,0.1764705882352941,2021
51185,390,9,159,125000.0,52000.0,0.023076923076923,2021
51187,913,114,320,295000.0,83500.0,0.1248630887185104,2021
51191,615,13,192,175000.0,64000.0,0.0211382113821138,2021
51193,387,65,149,235000.0,70500.0,0.1679586563307493,2021
51195,275,7,103,115000.0,53500.0,0.0254545454545454,2021
51197,303,8,113,155000.0,58000.0,0.0264026402640264,2021
51199,1415,250,383,345000.0,93000.0,0.1766784452296819,2021
51510,2775,476,481,585000.0,153250.0,0.1715315315315315,2021
51520,246,13,110,140000.0,50000.0,0.0528455284552845,2021
51530,81,0,39,135000.0,49000.0,0.0,2021
51540,461,35,134,347500.0,104500.0,0.0759219088937093,2021
51550,5716,1550,1797,285000.0,76000.0,0.2711686494051784,2021
51570,328,94,234,205000.0,59000.0,0.2865853658536585,2021
51580,61,7,35,100000.0,43250.0,0.1147540983606557,2021
51590,286,107,120,125000.0,53500.0,0.3741258741258741,2021
51595,36,13,16,155000.0,50500.0,0.3611111111111111,2021
51600,373,60,68,555000.0,143000.0,0.1608579088471849,2021
51610,167,13,8,755000.0,223000.0,0.0778443113772455,2021
51620,103,29,39,170000.0,53000.0,0.2815533980582524,2021
51630,476,116,130,362500.0,102500.0,0.2436974789915966,2021
51640,75,8,36,125000.0,47250.0,0.1066666666666666,2021
51650,2622,1077,1462,225000.0,60250.0,0.4107551487414188,2021
51660,387,135,157,275000.0,78000.0,0.3488372093023256,2021
51670,370,167,296,165000.0,51750.0,0.4513513513513513,2021
51678,61,5,19,215000.0,61000.0,0.081967213114754,2021
51680,1025,149,507,165000.0,51500.0,0.1453658536585365,2021
51683,678,293,325,375000.0,87000.0,0.4321533923303834,2021
51685,228,99,114,360000.0,80500.0,0.4342105263157895,2021
51690,120,31,52,90000.0,38500.0,0.2583333333333333,2021
51700,2906,1067,1539,217500.0,63500.0,0.3671713695801789,2021
51710,4036,1035,1878,265000.0,66500.0,0.2564420218037661,2021
51720,27,0,8,135000.0,81000.0,0.0,2021
51730,291,177,225,165000.0,47000.0,0.6082474226804123,2021
51735,268,14,53,320000.0,103000.0,0.0522388059701492,2021
51740,2219,917,1411,215000.0,57750.0,0.4132492113564668,2021
51750,153,9,85,195000.0,55000.0,0.0588235294117647,2021
51760,2844,506,1012,307500.0,95500.0,0.1779184247538678,2021
51770,1263,240,728,165000.0,47500.0,0.1900237529691211,2021
51775,364,25,182,185000.0,60500.0,0.0686813186813186,2021
51790,467,39,224,210000.0,64250.0,0.0835117773019272,2021
51800,2610,943,819,315000.0,80000.0,0.3613026819923371,2021
51810,8906,1709,3199,305000.0,81000.0,0.19189310577139,2021
51820,386,54,176,205000.0,61000.0,0.1398963730569948,2021
51830,164,15,52,245000.0,79500.0,0.0914634146341463,2021
51840,305,64,117,265000.0,81500.0,0.2098360655737705,2021
53001,205,103,72,235000.0,66000.0,0.5024390243902439,2021
53003,316,7,118,230000.0,62250.0,0.0221518987341772,2021
53005,3859,693,914,305000.0,80000.0,0.1795802021249028,2021
53007,956,133,131,365000.0,100000.0,0.1391213389121338,2021
53009,1088,47,181,350000.0,85250.0,0.0431985294117647,2021
53011,10057,967,2874,395000.0,95500.0,0.0961519339763349,2021
53013,57,0,21,235000.0,67000.0,0.0,2021
53015,2045,118,433,315000.0,78000.0,0.0577017114914425,2021
53017,627,111,80,345000.0,87000.0,0.1770334928229665,2021
53019,56,4,20,215000.0,66500.0,0.0714285714285714,2021
53021,1506,621,480,315000.0,75500.0,0.4123505976095618,2021
53023,36,1,10,205000.0,63000.0,0.0277777777777777,2021
53025,1444,385,454,255000.0,68250.0,0.2666204986149584,2021
53027,1274,83,389,257500.0,77250.0,0.065149136577708,2021
53029,1602,126,270,415000.0,94000.0,0.0786516853932584,2021
53031,412,8,59,375000.0,87000.0,0.0194174757281553,2021
53033,35187,5494,6185,615000.0,150000.0,0.15613720976497,2021
53035,4720,372,1328,425000.0,98500.0,0.0788135593220339,2021
53037,750,36,102,355000.0,88500.0,0.048,2021
53039,292,9,63,320000.0,81000.0,0.0308219178082191,2021
53041,1421,90,297,320000.0,77500.0,0.0633356790992259,2021
53043,178,4,67,237500.0,63250.0,0.0224719101123595,2021
53045,1269,85,226,320000.0,79500.0,0.0669818754925137,2021
53047,395,29,128,225000.0,68500.0,0.0734177215189873,2021
53049,379,13,115,240000.0,75000.0,0.0343007915567282,2021
53051,189,5,53,325000.0,82500.0,0.0264550264550264,2021
53053,16504,2367,3194,435000.0,101000.0,0.1434197770237518,2021
53055,171,4,12,527500.0,145500.0,0.023391812865497,2021
53057,1763,139,325,425000.0,92000.0,0.0788428814520703,2021
53059,177,13,55,405000.0,105000.0,0.0734463276836158,2021
53061,14898,2069,3702,535000.0,125500.0,0.1388777017049268,2021
53063,8419,411,2204,315000.0,78500.0,0.048818149423922,2021
53065,560,12,144,270000.0,84500.0,0.0214285714285714,2021
53067,5488,608,1322,405000.0,96000.0,0.1107871720116618,2021
53069,77,1,12,325000.0,90000.0,0.0129870129870129,2021
53071,769,92,174,305000.0,86000.0,0.1196358907672301,2021
53073,3281,204,501,430000.0,101000.0,0.0621761658031088,2021
53075,497,22,110,315000.0,90500.0,0.0442655935613682,2021
53077,2691,1057,775,265000.0,69000.0,0.3927907840951319,2021
54001,87,2,26,130000.0,58000.0,0.0229885057471264,2021
54003,3222,410,1113,235000.0,69500.0,0.127250155183116,2021
54005,106,2,28,102500.0,57000.0,0.0188679245283018,2021
54007,78,0,24,105000.0,63000.0,0.0,2021
54009,207,1,90,115000.0,57000.0,0.0048309178743961,2021
54011,946,35,287,137500.0,63750.0,0.0369978858350951,2021
54013,23,0,5,100000.0,48500.0,0.0,2021
54015,58,0,25,75000.0,52000.0,0.0,2021
54017,35,0,15,130000.0,59250.0,0.0,2021
54019,251,3,83,100000.0,55500.0,0.0119521912350597,2021
54021,18,0,6,125000.0,59500.0,0.0,2021
54023,86,3,33,160000.0,46000.0,0.0348837209302325,2021
54025,325,9,101,145000.0,53500.0,0.0276923076923076,2021
54027,256,6,136,175000.0,63000.0,0.0234375,2021
54029,312,4,153,120000.0,50500.0,0.0128205128205128,2021
54031,138,4,39,165000.0,61000.0,0.0289855072463768,2021
54033,693,27,306,145000.0,59500.0,0.0389610389610389,2021
54035,280,1,101,152500.0,61750.0,0.0035714285714285,2021
54037,1264,138,473,315000.0,98000.0,0.1091772151898734,2021
54039,1960,96,689,135000.0,53000.0,0.0489795918367346,2021
54041,120,2,31,155000.0,67000.0,0.0166666666666666,2021
54043,111,0,40,105000.0,50500.0,0.0,2021
54045,158,2,43,95000.0,57000.0,0.0126582278481012,2021
54047,22,0,11,55000.0,40500.0,0.0,2021
54049,687,10,237,145000.0,60250.0,0.0145560407569141,2021
54051,234,4,103,115000.0,56000.0,0.017094017094017,2021
54053,230,8,78,105000.0,59000.0,0.0347826086956521,2021
54055,521,23,180,130000.0,56000.0,0.0441458733205374,2021
54057,256,6,133,140000.0,58000.0,0.0234375,2021
54059,74,0,24,90000.0,50000.0,0.0,2021
54061,1489,63,447,225000.0,87000.0,0.0423102753525856,2021
54063,96,3,33,135000.0,59500.0,0.03125,2021
54065,249,13,65,195000.0,66250.0,0.0522088353413654,2021
54067,186,2,58,115000.0,55000.0,0.010752688172043,2021
54069,415,14,150,125000.0,58000.0,0.0337349397590361,2021
54071,50,2,17,165000.0,55000.0,0.04,2021
54073,61,0,26,127500.0,58500.0,0.0,2021
54075,38,0,14,135000.0,51250.0,0.0,2021
54077,270,1,119,155000.0,59500.0,0.0037037037037037,2021
54079,761,12,294,205000.0,79500.0,0.0157687253613666,2021
54081,764,38,241,145000.0,60000.0,0.0497382198952879,2021
54083,169,1,62,120000.0,54000.0,0.0059171597633136,2021
54085,39,0,9,135000.0,69500.0,0.0,2021
54087,107,0,38,130000.0,56500.0,0.0,2021
54089,89,5,27,115000.0,56000.0,0.0561797752808988,2021
54091,162,2,48,155000.0,59750.0,0.0123456790123456,2021
54093,34,0,13,145000.0,63000.0,0.0,2021
54095,51,1,16,125000.0,63000.0,0.0196078431372549,2021
54097,162,3,39,142500.0,63500.0,0.0185185185185185,2021
54099,328,5,139,120000.0,54000.0,0.0152439024390243,2021
54101,32,1,12,85000.0,60500.0,0.03125,2021
54103,108,2,27,125000.0,64000.0,0.0185185185185185,2021
54105,30,0,8,112500.0,58250.0,0.0,2021
54107,983,24,360,145000.0,53000.0,0.0244150559511698,2021
54109,76,0,26,75000.0,56750.0,0.0,2021
55001,244,7,104,150000.0,67500.0,0.0286885245901639,2021
55003,173,2,85,130000.0,59000.0,0.0115606936416184,2021
55005,585,19,259,165000.0,64000.0,0.0324786324786324,2021
55007,189,8,67,175000.0,78000.0,0.0423280423280423,2021
55009,3672,389,1461,205000.0,68000.0,0.1059368191721132,2021
55011,120,1,64,155000.0,58000.0,0.0083333333333333,2021
55013,168,3,71,200000.0,64000.0,0.0178571428571428,2021
55015,770,50,273,205000.0,74000.0,0.0649350649350649,2021
55017,910,12,369,195000.0,71000.0,0.0131868131868131,2021
55019,354,17,189,135000.0,55250.0,0.0480225988700565,2021
55021,859,38,362,220000.0,77500.0,0.0442374854481955,2021
55023,102,2,39,152500.0,68000.0,0.0196078431372549,2021
55025,8414,643,2691,295000.0,99000.0,0.0764202519610173,2021
55027,1121,51,504,185000.0,68500.0,0.0454950936663693,2021
55029,332,8,119,225000.0,75000.0,0.0240963855421686,2021
55031,527,9,254,160000.0,59750.0,0.01707779886148,2021
55033,499,7,186,190000.0,71250.0,0.0140280561122244,2021
55035,1553,29,632,220000.0,77750.0,0.0186735350933676,2021
55037,28,0,8,155000.0,72000.0,0.0,2021
55039,1431,99,613,150000.0,63750.0,0.0691823899371069,2021
55041,95,2,49,125000.0,57000.0,0.0210526315789473,2021
55043,431,11,211,147500.0,56750.0,0.025522041763341,2021
55045,502,15,188,165000.0,75500.0,0.0298804780876494,2021
55047,201,1,96,160000.0,60000.0,0.0049751243781094,2021
55049,318,3,124,190000.0,76000.0,0.0094339622641509,2021
55051,69,0,29,145000.0,64000.0,0.0,2021
55053,198,9,100,145000.0,58500.0,0.0454545454545454,2021
55055,1148,62,407,235000.0,81250.0,0.0540069686411149,2021
55057,233,6,119,155000.0,60000.0,0.0257510729613733,2021
55059,2426,363,1019,215000.0,68500.0,0.149629018961253,2021
55061,249,5,122,160000.0,63250.0,0.0200803212851405,2021
55063,1472,50,572,195000.0,72500.0,0.0339673913043478,2021
55065,169,2,76,155000.0,61000.0,0.0118343195266272,2021
55067,259,7,147,125000.0,52750.0,0.027027027027027,2021
55069,370,8,163,157500.0,69000.0,0.0216216216216216,2021
55071,907,50,401,135000.0,55500.0,0.0551267916207276,2021
55073,1832,64,797,165000.0,68500.0,0.0349344978165938,2021
55075,447,10,226,145000.0,56750.0,0.0223713646532438,2021
55077,205,5,86,170000.0,63500.0,0.024390243902439,2021
55079,10989,2998,5255,175000.0,60500.0,0.2728182728182728,2021
55081,461,19,174,195000.0,70000.0,0.0412147505422993,2021
55083,539,12,224,145000.0,57000.0,0.0222634508348794,2021
55085,449,6,170,197500.0,77500.0,0.0133630289532293,2021
55087,2924,153,1254,195000.0,68000.0,0.0523255813953488,2021
55089,1373,50,258,297500.0,108500.0,0.0364166059723233,2021
55091,82,1,31,180000.0,68750.0,0.0121951219512195,2021
55093,583,14,251,255000.0,82500.0,0.0240137221269296,2021
55095,661,16,234,205000.0,66000.0,0.0242057488653555,2021
55097,665,26,293,190000.0,72000.0,0.0390977443609022,2021
55099,155,4,80,145000.0,64250.0,0.0258064516129032,2021
55101,2981,520,1181,205000.0,72000.0,0.1744381080174438,2021
55103,138,3,53,145000.0,67000.0,0.0217391304347826,2021
55105,2387,226,974,175000.0,62500.0,0.0946795140343527,2021
55107,111,3,58,135000.0,57000.0,0.027027027027027,2021
55109,1829,49,719,295000.0,95500.0,0.0267905959540732,2021
55111,742,29,253,210000.0,75000.0,0.0390835579514824,2021
55113,202,12,86,185000.0,68250.0,0.0594059405940594,2021
55115,476,24,226,145000.0,54000.0,0.0504201680672268,2021
55117,1509,124,635,182500.0,74500.0,0.0821736249171636,2021
55119,239,4,111,150000.0,59250.0,0.0167364016736401,2021
55121,325,8,129,180000.0,66000.0,0.0246153846153846,2021
55123,221,2,80,175000.0,69000.0,0.0090497737556561,2021
55125,274,6,96,195000.0,71500.0,0.0218978102189781,2021
55127,1412,87,404,255000.0,91250.0,0.0616147308781869,2021
55129,158,2,68,185000.0,65000.0,0.0126582278481012,2021
55131,2210,82,684,270000.0,88000.0,0.03710407239819,2021
55133,6323,353,1431,320000.0,105250.0,0.0558279297801676,2021
55135,701,20,320,155000.0,63250.0,0.028530670470756,2021
55137,243,7,103,165000.0,61500.0,0.0288065843621399,2021
55139,2439,122,1051,165000.0,62000.0,0.050020500205002,2021
55141,764,26,361,155000.0,62500.0,0.0340314136125654,2021
56001,478,20,139,260000.0,75000.0,0.0418410041841004,2021
56003,120,6,58,185000.0,65000.0,0.05,2021
56005,634,37,345,215000.0,65000.0,0.0583596214511041,2021
56007,211,15,108,185000.0,67000.0,0.0710900473933649,2021
56009,161,2,79,220000.0,67250.0,0.0124223602484472,2021
56011,76,1,30,240000.0,76750.0,0.0131578947368421,2021
56013,404,17,180,257500.0,73750.0,0.042079207920792,2021
56015,145,12,77,165000.0,61500.0,0.0827586206896551,2021
56017,59,2,37,180000.0,68000.0,0.0338983050847457,2021
56019,90,2,36,312500.0,83250.0,0.0222222222222222,2021
56021,2188,166,827,295000.0,72750.0,0.0758683729433272,2021
56023,289,6,85,262500.0,74500.0,0.0207612456747404,2021
56025,1495,69,661,225000.0,65750.0,0.0461538461538461,2021
56027,21,2,10,145000.0,67000.0,0.0952380952380952,2021
56029,435,13,149,305000.0,83000.0,0.0298850574712643,2021
56031,135,3,57,187500.0,67000.0,0.0222222222222222,2021
56033,367,7,122,265000.0,76000.0,0.0190735694822888,2021
56035,157,3,82,245000.0,70750.0,0.019108280254777,2021
56037,631,58,266,217500.0,70250.0,0.0919175911251981,2021
56039,209,5,22,947500.0,229250.0,0.0239234449760765,2021
56041,251,11,93,225000.0,85000.0,0.0438247011952191,2021
56043,92,8,50,145000.0,69500.0,0.0869565217391304,2021
56045,87,2,41,200000.0,69750.0,0.0229885057471264,2021
72001,14,14,0,110000.0,41000.0,1.0,2021
72005,190,174,0,145000.0,49000.0,0.9157894736842104,2021
72007,54,54,0,135000.0,38000.0,1.0,2021
72009,46,45,0,125000.0,38500.0,0.9782608695652174,2021
72013,287,283,0,105000.0,34000.0,0.9860627177700348,2021
72015,53,52,0,85000.0,25000.0,0.981132075471698,2021
72019,55,54,0,115000.0,39000.0,0.9818181818181818,2021
72021,1193,1184,0,125000.0,41000.0,0.9924559932942164,2021
72027,116,114,0,105000.0,33500.0,0.9827586206896552,2021
72029,175,172,0,115000.0,39000.0,0.9828571428571428,2021
72033,66,65,0,165000.0,51000.0,0.9848484848484848,2021
72035,146,143,0,170000.0,66000.0,0.9794520547945206,2021
72037,82,80,0,90000.0,35500.0,0.975609756097561,2021
72039,22,22,0,110000.0,36500.0,1.0,2021
72041,122,122,0,135000.0,43000.0,1.0,2021
72043,95,93,0,115000.0,39000.0,0.9789473684210528,2021
72045,26,26,0,105000.0,41000.0,1.0,2021
72047,65,65,0,105000.0,34000.0,1.0,2021
72051,219,180,0,215000.0,78500.0,0.821917808219178,2021
72053,183,179,0,95000.0,33000.0,0.9781420765027322,2021
72054,27,27,0,85000.0,26000.0,1.0,2021
72055,32,32,0,35000.0,27000.0,1.0,2021
72057,132,129,0,95000.0,34000.0,0.9772727272727272,2021
72059,25,25,0,95000.0,34000.0,1.0,2021
72061,771,734,0,205000.0,74500.0,0.9520103761348896,2021
72063,305,299,0,145000.0,50000.0,0.980327868852459,2021
72065,96,94,0,125000.0,45000.0,0.9791666666666666,2021
72067,45,45,0,95000.0,30000.0,1.0,2021
72069,387,346,0,135000.0,43000.0,0.8940568475452196,2021
72071,150,128,0,135000.0,52000.0,0.8533333333333334,2021
72073,15,14,0,115000.0,42000.0,0.9333333333333332,2021
72075,174,171,0,115000.0,39500.0,0.9827586206896552,2021
72077,175,172,0,105000.0,34000.0,0.9828571428571428,2021
72079,42,40,0,120000.0,34500.0,0.9523809523809524,2021
